20971520 2097152 0 0 4 16 0.485350 0.000000 0.485670 0.484826 0.466953 0.485580 0.485990 0.479117 0.496992 0.571531 0.009604 0.571550
20971520 2097152 0 1 4 16 0.483715 0.000000 0.483717 0.485184 0.465174 0.485916 0.486004 0.491283 0.506952 0.658473 0.019377 0.658479
20971520 2097152 0 2 4 16 0.483299 0.000000 0.483302 0.484926 0.467583 0.485663 0.486282 0.506100 0.523339 0.806978 0.035889 0.806983
20971520 2097152 0 3 4 16 0.483246 0.000000 0.483250 0.484935 0.466877 0.485629 0.486314 0.504047 0.522064 0.794947 0.034554 0.794953
20971520 2097152 0 4 4 16 0.483215 0.000000 0.483218 0.484974 0.468842 0.485683 0.486421 0.509076 0.529104 0.855005 0.041227 0.855010
20971520 2097152 0 5 4 16 0.483294 0.000000 0.483298 0.485172 0.466162 0.485868 0.486366 0.509823 0.528530 0.847849 0.040438 0.847853
20971520 2097152 0 6 4 16 0.483310 0.000000 0.483314 0.484975 0.477486 0.495862 0.617487 0.775823 0.790834 1.162312 0.075367 1.162319
20971520 2097152 0 7 4 16 0.483140 0.000000 0.483143 0.484884 0.509821 0.527994 0.513885 0.627623 0.642295 1.017326 0.059256 1.017332
20971520 2097152 0 8 4 16 0.483291 0.000000 0.483294 0.484898 0.471664 0.490897 0.715304 0.913712 0.930604 1.290950 0.089639 1.290957
20971520 2097152 0 9 4 16 0.483100 0.000000 0.483102 0.484913 0.482958 0.502555 0.625688 0.788960 0.802589 1.161332 0.075258 1.161338
20971520 2097152 0 10 4 16 0.483294 0.000000 0.483297 0.484884 0.512103 0.529885 0.656868 0.830684 0.847173 1.201613 0.079740 1.201619
20971520 2097152 0 11 4 16 0.483289 0.000000 0.483291 0.484878 0.566333 0.582114 0.842520 1.098244 1.112482 1.446877 0.107044 1.446882
20971520 2097152 0 12 4 16 0.483579 0.000000 0.483583 0.485191 0.478829 0.497480 0.882127 1.155148 1.168915 1.499784 0.112840 1.499792
20971520 2097152 0 13 4 16 0.483214 0.000000 0.483217 0.484895 0.491475 0.508688 0.890645 1.157910 1.175008 1.490680 0.111018 1.490686
20971520 2097152 0 14 4 16 0.483299 0.000000 0.483301 0.484885 0.502211 0.521678 0.921685 1.210173 1.224549 1.539929 0.117196 1.539935
20971520 2097152 0 15 4 16 0.483279 0.000000 0.483282 0.484918 0.547691 0.565695 1.002526 1.323790 1.340582 1.644905 0.128964 1.644911
20971520 2097152 0 16 4 16 0.483291 0.000000 0.483294 0.484835 0.566271 0.585723 1.039419 1.378377 1.392703 1.690733 0.134040 1.690740
20971520 2097152 0 17 4 16 0.483290 0.000000 0.483293 0.484870 0.593849 0.612791 1.083624 1.441746 1.456481 1.748845 0.140537 1.748852
20971520 2097152 0 18 4 16 0.483252 0.000000 0.483255 0.484925 0.476314 0.493861 1.136935 1.516427 1.532660 1.817295 0.148134 1.817301
20971520 2097152 0 19 4 16 0.483150 0.000000 0.483153 0.484879 0.498711 0.517213 1.191855 1.593973 1.611846 1.887892 0.155960 1.887898
20971520 2097152 0 20 4 16 0.483594 0.000000 0.483597 0.485180 0.522967 0.536874 1.237398 1.662211 1.675825 1.951388 0.162623 1.951394
20971520 2097152 0 21 4 16 0.483126 0.000000 0.483129 0.485472 0.533050 0.551678 1.271416 1.708880 1.724400 1.989617 0.167236 1.989624
20971520 2097152 0 22 4 16 0.483185 0.000000 0.483188 0.484936 0.561062 0.578761 1.335418 1.800544 1.816053 2.072251 0.176445 2.072258
20971520 2097152 0 23 4 16 0.483295 0.000000 0.483298 0.484984 0.571537 0.590822 1.363102 1.838622 1.855653 2.108328 0.180463 2.108334
20971520 2097152 0 24 4 16 0.483305 0.000000 0.483308 0.484892 0.590544 0.611654 1.411258 1.906537 1.924575 2.169876 0.187346 2.169883
20971520 2097152 0 25 4 16 0.483289 0.000000 0.483292 0.484933 0.607919 0.627585 1.448501 1.961675 1.978341 2.217638 0.192639 2.217644
20971520 2097152 0 26 4 16 0.483292 0.000000 0.483294 0.484902 0.629371 0.650119 1.502200 2.038993 2.054206 2.286975 0.200247 2.286981
20971520 2097152 0 27 4 16 0.483309 0.000000 0.483312 0.484891 0.652818 0.670909 1.550469 2.103241 2.122994 2.347410 0.207046 2.347423
20971520 2097152 0 28 4 16 0.483112 0.000000 0.483115 0.484887 0.674455 0.692067 1.599361 2.179134 2.193258 2.412227 0.214198 2.412233
20971520 2097152 0 29 4 16 0.483434 0.000000 0.483436 0.484983 0.470330 0.490955 1.647407 2.247845 2.261942 2.473821 0.221095 2.473827
20971520 2097152 0 30 4 16 0.483293 0.000000 0.483296 0.484840 0.486423 0.504969 1.697123 2.318860 2.332993 2.537858 0.228195 2.537864
20971520 2097152 0 31 4 16 0.483181 0.000000 0.483184 0.484795 0.498497 0.517986 1.744650 2.386783 2.400849 2.599923 0.235001 2.599930
20971520 2097152 0 32 4 16 0.483457 0.000000 0.483460 0.484749 0.514382 0.531600 1.793055 2.456030 2.470205 2.660957 0.241891 2.660964
20971520 2097152 0 33 4 16 0.483129 0.000000 0.483132 0.484928 0.520086 0.539364 1.825602 2.495211 2.515648 2.698383 0.246059 2.698389
20971520 2097152 0 34 4 16 0.483289 0.000000 0.483293 0.485017 0.537135 0.555685 1.872021 2.567251 2.582625 2.761638 0.253071 2.761644
20971520 2097152 0 35 4 16 0.483270 0.000000 0.483273 0.484907 0.542147 0.561408 1.894202 2.600009 2.614434 2.791318 0.256283 2.791325
20971520 2097152 0 36 4 16 0.483295 0.000000 0.483297 0.484923 0.564214 0.584976 1.976188 2.715042 2.731340 2.897187 0.268354 2.897194
20971520 2097152 0 37 4 16 0.483594 0.000000 0.483596 0.484780 0.579966 0.599577 2.027449 2.788110 2.804654 2.960561 0.275162 2.960568
