134217728 134217728 0 0 5 3 3.079572 0.000000 3.079601 3.029074 3.005225 3.041914
134217728 134217728 0 0 5 4 3.084671 0.000000 3.084701 3.026987 3.009235 3.039642
134217728 134217728 0 0 5 5 3.079890 0.000000 3.079922 3.744855 3.723667 3.757269
134217728 134217728 0 0 5 6 3.082804 0.000000 3.082835 3.030803 3.018654 3.044572
134217728 134217728 0 0 5 7 3.082954 0.000000 3.082986 3.029452 3.008449 3.042399
134217728 134217728 0 0 5 8 3.077706 0.000000 3.077737 3.031111 3.011494 3.043729
134217728 134217728 0 0 5 9 3.084763 0.000000 3.084790 3.034242 3.018494 3.048161
134217728 134217728 0 0 5 10 3.081445 0.000000 3.081477 3.026580 3.004566 3.039116
134217728 134217728 0 0 5 11 3.079773 0.000000 3.079802 3.028775 3.010298 3.041624
134217728 134217728 0 0 5 12 3.080511 0.000000 3.080540 3.027945 3.015630 3.042024
134217728 134217728 0 0 5 13 3.078822 0.000000 3.078852 3.332827 3.314081 3.345367
134217728 134217728 0 0 5 14 3.078783 0.000000 3.078816 3.023509 3.007345 3.036253
134217728 134217728 0 0 5 15 3.078779 0.000000 3.078811 3.031095 3.008698 3.044950
134217728 134217728 0 0 6 0 3.081262 0.000000 3.081368 3.034762 3.018471 3.048588
134217728 134217728 0 0 6 1 3.081765 0.000000 3.081796 3.030534 3.016561 3.043438
134217728 134217728 0 0 6 2 3.092072 0.000000 3.092101 3.040248 3.027702 3.053036
134217728 134217728 0 0 6 3 3.081752 0.000000 3.081780 3.027463 3.006867 3.040108
134217728 134217728 0 0 6 4 3.087086 0.000000 3.087117 3.033188 3.017244 3.045916
134217728 134217728 0 0 6 5 3.092103 0.000000 3.092132 3.035471 3.011615 3.049552
134217728 134217728 0 0 6 6 3.071074 0.000000 3.071105 3.743189 3.725423 3.755759
134217728 134217728 0 0 6 7 3.086230 0.000000 3.086262 3.033154 3.010332 3.045599
134217728 134217728 0 0 6 8 3.083492 0.000000 3.083525 3.029581 3.010896 3.042270
134217728 134217728 0 0 6 9 3.085100 0.000000 3.085133 3.033018 3.018702 3.045601
134217728 134217728 0 0 6 10 3.081004 0.000000 3.081037 3.031429 3.009065 3.044171
134217728 134217728 0 0 6 11 3.079909 0.000000 3.079938 3.028207 3.008991 3.042101
134217728 134217728 0 0 6 12 3.085141 0.000000 3.085169 3.035335 3.020417 3.049340
134217728 134217728 0 0 6 13 3.080030 0.000000 3.080064 3.027753 3.004484 3.040258
134217728 134217728 0 0 6 14 3.079003 0.000000 3.079033 3.336225 3.316476 3.348655
134217728 134217728 0 0 6 15 3.077557 0.000000 3.077593 3.027967 3.006051 3.040560
134217728 134217728 0 0 7 0 3.083987 0.000000 3.084091 3.033583 3.010574 3.046134
134217728 134217728 0 0 7 1 3.083653 0.000000 3.083683 3.029352 3.009296 3.043342
134217728 134217728 0 0 7 2 3.085349 0.000000 3.085379 3.037847 3.022172 3.050514
134217728 134217728 0 0 7 3 3.088312 0.000000 3.088343 3.031305 3.007533 3.043860
134217728 134217728 0 0 7 4 3.079352 0.000000 3.079381 3.027314 3.005619 3.041089
134217728 134217728 0 0 7 5 3.092250 0.000000 3.092281 3.026886 3.007899 3.040727
134217728 134217728 0 0 7 6 3.086374 0.000000 3.086405 3.029024 3.014820 3.042825
134217728 134217728 0 0 7 7 3.085307 0.000000 3.085339 3.754719 3.741727 3.767241
134217728 134217728 0 0 7 8 3.085252 0.000000 3.085284 3.033911 3.015181 3.046496
134217728 134217728 0 0 7 9 3.076065 0.000000 3.076096 3.030011 3.015610 3.042622
134217728 134217728 0 0 7 10 3.084853 0.000000 3.084883 3.026884 3.005155 3.039414
134217728 134217728 0 0 7 11 3.083443 0.000000 3.083472 3.028210 3.006960 3.040823
134217728 134217728 0 0 7 12 3.077158 0.000000 3.077188 3.033202 3.017456 3.045539
134217728 134217728 0 0 7 13 3.082448 0.000000 3.082481 3.027822 3.004146 3.040354
134217728 134217728 0 0 7 14 3.079446 0.000000 3.079476 3.027770 3.004939 3.041813
134217728 134217728 0 0 7 15 3.077189 0.000000 3.077222 3.332755 3.314306 3.345190
134217728 134217728 0 0 8 0 3.058856 0.000000 3.058921 3.323057 3.309772 3.335389
134217728 134217728 0 0 8 1 3.057356 0.000000 3.057380 3.016130 2.995238 3.029943
134217728 134217728 0 0 8 2 3.059114 0.000000 3.059138 3.097240 3.083259 3.110911
134217728 134217728 0 0 8 3 3.058866 0.000000 3.058891 3.018263 3.005147 3.032095
134217728 134217728 0 0 8 4 3.195477 0.000000 3.195500 3.017897 2.998792 3.031590
134217728 134217728 0 0 8 5 3.055543 0.000000 3.055568 3.020138 3.004293 3.034036
134217728 134217728 0 0 8 6 3.057840 0.000000 3.057864 3.017576 2.997697 3.030041
134217728 134217728 0 0 8 7 3.059144 0.000000 3.059169 3.020330 3.007761 3.032797
134217728 134217728 0 0 8 8 3.058160 0.000000 3.058184 3.728351 3.708757 3.740881
134217728 134217728 0 0 8 9 3.190240 0.000000 3.190264 3.175332 3.156871 3.189180
134217728 134217728 0 0 8 10 3.059363 0.000000 3.059388 3.019417 3.004427 3.033352
134217728 134217728 0 0 8 11 3.057809 0.000000 3.057834 3.018110 3.005006 3.033244
134217728 134217728 0 0 8 12 3.062250 0.000000 3.062274 3.016876 3.000231 3.032209
134217728 134217728 0 0 8 13 3.058927 0.000000 3.058950 3.018977 2.995934 3.033081
134217728 134217728 0 0 8 14 3.056530 0.000000 3.056554 3.020416 3.004946 3.034263
134217728 134217728 0 0 8 15 3.058264 0.000000 3.058290 3.016398 2.996871 3.030138
134217728 134217728 0 0 9 0 3.090784 0.000000 3.090883 3.0
134217728 134217728 0 0 9 1 3.091912 0.000000 3.091940 3.339807 3.317308 3.352243

134217728 134217728 0 0 9 3 3.084494 0.000000 3.084520 3.029470 3.017312 3.043393
134217728 134217728 0 0 9 4 3.081590 0.000000 3.081616 3.034551 3.011824 3.047179
134217728 134217728 0 0 9 5 3.077783 0.000000 3.077807 3.027717 3.011027 3.041669
134217728 134217728 0 0 9 6 3.082368 0.000000 3.082394 3.030916 3.007472 3.044964
134217728 134217728 0 0 9 7 3.077127 0.000000 3.077155 3.030676 3.010401 3.044449
134217728 134217728 0 0 9 8 3.079006 0.000000 3.079032 3.023800 3.008234 3.036178
134217728 134217728 0 0 9 9 3.084664 0.000000 3.084687 3.743577 3.721262 3.755847
134217728 134217728 0 0 9 10 3.078810 0.000000 3.078834 3.027706 3.011613 3.041566
134217728 134217728 0 0 9 11 3.085351 0.000000 3.085377 3.030723 3.007282 3.044452
134217728 134217728 0 0 9 12 3.088871 0.000000 3.088897 3.030182 3.011062 3.043944
134217728 134217728 0 0 9 13 3.072646 0.000000 3.072671 3.030880 3.013818 3.044633
134217728 134217728 0 0 9 14 3.084531 0.000000 3.084555 3.036548 3.022162 3.050285
134217728 134217728 0 0 9 15 3.076471 0.000000 3.076496 3.033816 3.010078 3.047494
134217728 134217728 0 0 10 0 3.081397 0.000000 3.081487 3.026216 3.005203 3.039974
134217728 134217728 0 0 10 1 3.077761 0.000000 3.077784 3.031432 3.012901 3.045146
134217728 134217728 0 0 10 2 3.073267 0.000000 3.073292 3.338158 3.325673 3.350622
134217728 134217728 0 0 10 3 3.078814 0.000000 3.078838 3.029130 3.008648 3.042802
134217728 134217728 0 0 10 4 3.073274 0.000000 3.073300 3.027658 3.009753 3.041307
134217728 134217728 0 0 10 5 3.075424 0.000000 3.075448 3.024460 3.012148 3.038120
134217728 134217728 0 0 10 6 3.078005 0.000000 3.078033 3.027634 3.009036 3.041517
134217728 134217728 0 0 10 7 3.077428 0.000000 3.077457 3.030211 3.012495 3.042644
134217728 134217728 0 0 10 8 3.083221 0.000000 3.083244 3.030654 3.017326 3.044414
134217728 134217728 0 0 10 9 3.081693 0.000000 3.081716 3.031165 3.008784 3.044948
134217728 134217728 0 0 10 10 3.081578 0.000000 3.081603 3.742855 3.723093 3.755475
134217728 134217728 0 0 10 11 3.077987 0.000000 3.078013 3.029877 3.006949 3.043646
134217728 134217728 0 0 10 12 3.088665 0.000000 3.088691 3.038655 3.021000 3.052441
134217728 134217728 0 0 10 13 3.085454 0.000000 3.085481 3.116959 3.100768 3.132376
134217728 134217728 0 0 10 14 3.093662 0.000000 3.093691 3.189327 3.170726 3.206925
134217728 134217728 0 0 10 15 3.089190 0.000000 3.089218 3.144762 3.127294 3.161331
134217728 134217728 0 0 11 0 3.091193 0.000000 3.091293 3.105179 3.090940 3.120550
134217728 134217728 0 0 11 1 3.090722 0.000000 3.090748 3.063329 3.046989 3.077108
134217728 134217728 0 0 11 2 3.089923 0.000000 3.089948 3.093721 3.079851 3.109242
134217728 134217728 0 0 11 3 3.094652 0.000000 3.094678 3.461341 3.442763 3.475616
134217728 134217728 0 0 11 4 3.092730 0.000000 3.092756 3.134
134217728 134217728 0 0 11 5 3.085426 0.000000 3.085451 3.120473 3.100279 3.13574
134217728 134217728 0 0 11 6 3.088324 0.000000 3.088348 3.098902 3.084874 3.11213
134217728 134217728 0 0 11 7 3.090921 0.000000 3.090947 3.119287 3.103373 3.13436
134217728 134217728 0 0 11 8 3.092766 0.000000 3.092793 3.126941 3.114801 3.13972
134217728 134217728 0 0 11 9 3.077641 0.000000 3.077667 3.098792 3.076604 3.11305
134217728 134217728 0 0 11 10 3.082940 0.000000 3.082965 3.120252 3.098606 3.134658
134217728 134217728 0 0 11 11 3.083483 0.000000 3.083508 3.842996 3.819451 3.85
134217728 134217728 0 0 11 12 3.079968 0.000000 3.079995 3.122678 3.108932 3.1371
134217728 134217728 0 0 11 13 3.081955 0.000000 3.081978 3.095001 3.071204 3.10981
134217728 134217728 0 0 11 14 3.077107 0.000000 3.077133 3.105345 3.088200 3.11982
134217728 134217728 0 0 11 15 3.074515 0.000000 3.074541 3.102284 3.079477 3.11680
134217728 134217728 0 0 12 0 3.075941 0.000000 3.076049 3.093120 3.077907 3.105910
134217728 134217728 0 0 12 1 3.069520 0.000000 3.069551 3.102648 3.086837 3.116916
134217728 134217728 0 0 12 2 3.082489 0.000000 3.082520 3.101987 3.084245 3.115016
134217728 134217728 0 0 12 3 3.081883 0.000000 3.081914 3.
134217728 134217728 0 0 12 4 3.077837 0.000000 3.077869 3.392005 3.375237 3.40477

134217728 134217728 0 0 12 6 3.075864 0.000000 3.075896 3.093811 3.078519 3.107893
134217728 134217728 0 0 12 7 3.077823 0.000000 3.077855 3.079997 3.064476 3.092680
134217728 134217728 0 0 12 8 3.085182 0.000000 3.085215 3.106697 3.085024 3.120898
134217728 134217728 0 0 12 9 3.088983 0.000000 3.089016 3.095499 3.082452 3.108494
134217728 134217728 0 0 12 10 3.080368 0.000000 3.080400 3.103261 3.086583 3.116081
134217728 134217728 0 0 12 11 3.084392 0.000000 3.084420 3.081271 3.066717 3.094196
134217728 134217728 0 0 12 12 3.078444 0.000000 3.078476 3.784250 3.766033 3.797158
134217728 134217728 0 0 12 13 3.089113 0.000000 3.089145 3.076952 3.064254 3.089923
134217728 134217728 0 0 12 14 3.082824 0.000000 3.082855 3.081681 3.068417 3.095798
134217728 134217728 0 0 12 15 3.076821 0.000000 3.076852 3.076614 3.052924 3.090710
134217728 134217728 0 0 13 0 3.087154 0.000000 3.087240 3.115257 3.100274 3.128103
134217728 134217728 0 0 13 1 3.095605 0.000000 3.095636 3.098708 3.078595 3.112955
134217728 134217728 0 0 13 2 3.082637 0.000000 3.082670 3.094303 3.081117 3.107207
134217728 134217728 0 0 13 3 3.076741 0.000000 3.076771 3.109236 3.092420 3.123397
134217728 134217728 0 0 13 4 3.083332 0.000000 3.083361 3.076746 3.054401 3.089419
134217728 134217728 0 0 13 5 3.086648 0.000000 3.086678 3.581931 3.564868 3.599305
134217728 134217728 0 0 13 6 3.032288 0.000000 3.032315 3.124541 3.108780 3.137977
134217728 134217728 0 0 13 7 3.081996 0.000000 3.082026 3.155093 3.138053 3.169803
134217728 134217728 0 0 13 8 3.086403 0.000000 3.086429 3.150331 3.136738 3.164776
134217728 134217728 0 0 13 9 3.082411 0.000000 3.082441 3.109381 3.086929 3.123823
134217728 134217728 0 0 13 10 3.082417 0.000000 3.082446 3.101030 3.079911 3.115297
134217728 134217728 0 0 13 11 3.082909 0.000000 3.082934 3.132534 3.119774 3.146997
134217728 134217728 0 0 13 12 3.087536 0.000000 3.087565 3.173246 3.150923 3.187727
134217728 134217728 0 0 13 13 3.080903 0.000000 3.080932 3.862930 3.843166 3.875655
134217728 134217728 0 0 13 14 3.096314 0.000000 3.096341 3.154904 3.142547 3.169448
134217728 134217728 0 0 13 15 3.097696 0.000000 3.097724 3.133467 3.117544 3.148186
134217728 134217728 0 0 14 0 3.094420 0.000000 3.094527 3.109737 3.090194 3.124133
134217728 134217728 0 0 14 1 3.096706 0.000000 3.096735 3.104756 3.083231 3.119005
134217728 134217728 0 0 14 2 3.096070 0.000000 3.096100 3.106879 3.093976 3.121179
134217728 134217728 0 0 14 3 3.095551 0.000000 3.095579 3.108048 3.090230 3.122401
134217728 134217728 0 0 14 4 3.095663 0.000000 3.095692 3.097236 3.077982 3.111835
134217728 134217728 0 0 14 5 3.096657 0.000000 3.096687 3.085729 3.069918 3.099966
134217728 134217728 0 0 14 6 3.095090 0.000000 3.095118 3.402397 3.382500 3.415431
134217728 134217728 0 0 14 7 3.090243 0.000000 3.090274 3.102639 3.088241 3.117000
134217728 134217728 0 0 14 8 3.095531 0.000000 3.095561 3.134130 3.115192 3.148538
134217728 134217728 0 0 14 9 3.089007 0.000000 3.089034 3.099801 3.085680 3.114292
134217728 134217728 0 0 14 10 3.082876 0.000000 3.082907 3.098534 3.085041 3.112971
134217728 134217728 0 0 14 11 3.083813 0.000000 3.083843 3.098918 3.075538 3.111840
134217728 134217728 0 0 14 12 3.081335 0.000000 3.081364 3.074617 3.053605 3.087632
134217728 134217728 0 0 14 13 3.082489 0.000000 3.082517 3.068351 3.045545 3.082757
134217728 134217728 0 0 14 14 3.079585 0.000000 3.079611 3.801842 3.786844 3.814653
134217728 134217728 0 0 14 15 3.078133 0.000000 3.078160 3.073730 3.050651 3.087997
134217728 134217728 0 0 15 0 3.083599 0.000000 3.083697 3.108411 3.085595 3.122694
134217728 134217728 0 0 15 1 3.080870 0.000000 3.080897 3.085946 3.065503 3.100094
134217728 134217728 0 0 15 2 3.081576 0.000000 3.081600 3.100800 3.087550 3.113678
134217728 134217728 0 0 15 3 3.075236 0.000000 3.075262 3.097245 3.081110 3.111819
134217728 134217728 0 0 15 4 3.086426 0.000000 3.086450 3.090125 3.067154 3.104618
134217728 134217728 0 0 15 5 3.097755 0.000000 3.097786 3.090873 3.075384 3.105055
134217728 134217728 0 0 15 6 3.095422 0.000000 3.095448 3.087818 3.070429 3.102062
134217728 134217728 0 0 15 7 3.095973 0.000000 3.096006 3.393020 3.371324 3.406258
134217728 134217728 0 0 15 8 3.095809 0.000000 3.095835 3.094695 3.071775 3.108044
134217728 134217728 0 0 15 9 3.079752 0.000000 3.079776 3.099174 3.086330 3.113667
134217728 134217728 0 0 15 10 3.077194 0.000000 3.077222 3.103869 3.082402 3.118444
134217728 134217728 0 0 15 11 3.080379 0.000000 3.080409 3.097323 3.083735 3.110384
134217728 134217728 0 0 15 12 3.085151 0.000000 3.085182 3.072138 3.058728 3.086343
134217728 134217728 0 0 15 13 3.087624 0.000000 3.087651 3.091157 3.074494 3.105657
134217728 134217728 0 0 15 14 3.093862 0.000000 3.093893 3.085396 3.071683 3.099640
134217728 134217728 0 0 15 15 3.078413 0.000000 3.078446 3.792727 3.777090 3.805395
