16777216 16777216 0 0 4 5 0.395367 0.000000 0.395516 0.398423 0.472445 0.492824 0.393973 0.465459 0.497113
16777216 16777216 0 0 4 5 0.397881 0.000000 0.397894 0.398673 0.472639 0.493108 0.394034 0.480811 0.496437
16777216 16777216 0 0 4 5 0.397749 0.000000 0.397766 0.397696 0.471033 0.492119 0.394347 0.468542 0.497923
16777216 16777216 0 0 4 5 0.397905 0.000000 0.397925 0.398642 0.472116 0.493063 0.394139 0.481589 0.498183
16777216 16777216 0 0 4 5 0.397864 0.000000 0.397883 0.398659 0.473404 0.493071 0.394453 0.467354 0.498879
16777216 16777216 0 0 4 5 0.397821 0.000000 0.397841 0.397704 0.470340 0.492126 0.394249 0.468219 0.498835
16777216 16777216 0 0 4 5 0.397883 0.000000 0.397902 0.396213 0.469904 0.490609 0.394250 0.467782 0.499095
16777216 16777216 0 0 4 5 0.397788 0.000000 0.397807 0.396612 0.469904 0.490963 0.394164 0.467863 0.499324
16777216 16777216 0 0 4 5 0.397602 0.000000 0.397621 0.398579 0.471969 0.493079 0.394265 0.478256 0.499895
16777216 16777216 0 0 4 5 0.397783 0.000000 0.397803 0.398680 0.474979 0.493153 0.394233 0.469283 0.499940
16777216 16777216 0 0 4 5 0.397723 0.000000 0.397742 0.398548 0.473811 0.492935 0.394358 0.468333 0.500402
16777216 16777216 0 0 4 5 0.396985 0.000000 0.397004 0.398577 0.472278 0.492954 0.394100 0.482692 0.500462
16777216 16777216 0 0 4 5 0.397871 0.000000 0.397891 0.398579 0.471732 0.493011 0.394200 0.470433 0.500904
16777216 16777216 0 0 4 5 0.397866 0.000000 0.397885 0.397257 0.470235 0.491592 0.394140 0.480899 0.500988
16777216 16777216 0 0 4 5 0.397759 0.000000 0.397778 0.398613 0.474205 0.493079 0.394324 0.469255 0.501561
16777216 16777216 0 0 4 5 0.397774 0.000000 0.397794 0.398563 0.474695 0.493012 0.394311 0.469914 0.501880
16777216 16777216 0 0 4 5 0.397860 0.000000 0.397881 0.398511 0.471545 0.492974 0.394248 0.470946 0.502314
